R	53.3345	-6.43038	D423
R	53.3345	-6.43038	D423	09 Oct 2023
R	53.3345	-6.43038	D423	09 Oct 2023	D423\n20:30 - Grand Canal Dock to Hazelhatch (4 mins late)\nDeparted Kishogue next stop Adamstown
R	53.3345	-6.43038	D423	09 Oct 2023	D423\n20:30 - Grand Canal Dock to Hazelhatch (4 mins late)\nDeparted Kishogue next stop Adamstown	Southbound
R
R	53.3353
R	53.3353	-6.45233
R	53.3353	-6.45233	A230
R	53.3353	-6.45233	A230	09 Oct 2023
R	53.3353	-6.45233	A230	09 Oct 2023	A230\n21:00 - Dublin Heuston to Cork (2 mins late)\nDeparted Adamstown next stop Portlaoise
R	53.3353	-6.45233	A230	09 Oct 2023	A230\n21:00 - Dublin Heuston to Cork (2 mins late)\nDeparted Adamstown next stop Portlaoise	To Cork
R
R	53.3397
R	53.3397	-6.23773
R	53.3397	-6.23773	E945
R	53.3397	-6.23773	E945	09 Oct 2023
R	53.3397	-6.23773	E945	09 Oct 2023	E945\n20:30 - Bray to Howth (2 mins late)\nDeparted Grand Canal Dock next stop Dublin Pearse
R	53.3397	-6.23773	E945	09 Oct 2023	E945\n20:30 - Bray to Howth (2 mins late)\nDeparted Grand Canal Dock next stop Dublin Pearse	Northbound
R
R	53.347
R	53.347	-6.25425
R	53.347	-6.25425	D936
R	53.347	-6.25425	D936	09 Oct 2023
R	53.347	-6.25425	D936	09 Oct 2023	D936\n21:08 - Dublin Pearse to Maynooth (2 mins late)\nArrived Tara Street next stop Dublin Connolly
R	53.347	-6.25425	D936	09 Oct 2023	D936\n21:08 - Dublin Pearse to Maynooth (2 mins late)\nArrived Tara Street next stop Dublin Connolly	Northbound
R
R	53.3531
R	53.3531	-6.24591
R	53.3531	-6.24591	E259
R	53.3531	-6.24591	E259	09 Oct 2023
R	53.3531	-6.24591	E259	09 Oct 2023	E259\n20:45 - Malahide to Bray (2 mins late)\nArrived Dublin Connolly next stop Tara Street
R	53.3531	-6.24591	E259	09 Oct 2023	E259\n20:45 - Malahide to Bray (2 mins late)\nArrived Dublin Connolly next stop Tara Street	Southbound
R
R	53.3602
R	53.3602	-7.79847
R	53.3602	-7.79847	A718
R	53.3602	-7.79847	A718	09 Oct 2023
R	53.3602	-7.79847	A718	09 Oct 2023	A718\n19:35 - Dublin Heuston to Galway (12 mins late)\nDeparted Clonydonnin next stop Athlone
R	53.3602	-7.79847	A718	09 Oct 2023	A718\n19:35 - Dublin Heuston to Galway (12 mins late)\nDeparted Clonydonnin next stop Athlone	To Galway
R
R	53.3704
R	53.3704	-6.50598
R	53.3704	-6.50598	P680
R	53.3704	-6.50598	P680	09 Oct 2023
R	53.3704	-6.50598	P680	09 Oct 2023	P680\n21:07 - Maynooth to Dublin Pearse (-1 mins late)\nArrived Leixlip (Louisa Bridge) next stop Leixlip (Confey)
R	53.3704	-6.50598	P680	09 Oct 2023	P680\n21:07 - Maynooth to Dublin Pearse (-1 mins late)\nArrived Leixlip (Louisa Bridge) next stop Leixlip (Confey)	Southbound
R
R	53.373
R	53.373	-6.20442
R	53.373	-6.20442	E843
R	53.373	-6.20442	E843	09 Oct 2023
R	53.373	-6.20442	E843	09 Oct 2023	E843\n20:04 - Greystones to Malahide (1 mins late)\nDeparted Killester next stop Harmonstown
R	53.373	-6.20442	E843	09 Oct 2023	E843\n20:04 - Greystones to Malahide (1 mins late)\nDeparted Killester next stop Harmonstown	Northbound
R
R	53.3752
R	53.3752	-6.31388
R	53.3752	-6.31388	P762
R	53.3752	-6.31388	P762	09 Oct 2023
R	53.3752	-6.31388	P762	09 Oct 2023	P762\n20:42 - Maynooth to Dublin Connolly (0 mins late)\nDeparted Pelletstown next stop Broombridge
R	53.3752	-6.31388	P762	09 Oct 2023	P762\n20:42 - Maynooth to Dublin Connolly (0 mins late)\nDeparted Pelletstown next stop Broombridge	Southbound
R
R	53.3815
R	53.3815	-6.17699
R	53.3815	-6.17699	E131
R	53.3815	-6.17699	E131	09 Oct 2023
R	53.3815	-6.17699	E131	09 Oct 2023	E131\n21:00 - Howth to Greystones (0 mins late)\nArrived Raheny next stop Harmonstown
R	53.3815	-6.17699	E131	09 Oct 2023	E131\n21:00 - Howth to Greystones (0 mins late)\nArrived Raheny next stop Harmonstown	Southbound
R
R	53.3816
R	53.3816	-6.37149
R	53.3816	-6.37149	D935
R	53.3816	-6.37149	D935	09 Oct 2023
R	53.3816	-6.37149	D935	09 Oct 2023	D935\n20:50 - Dublin Connolly to Mullingar (1 mins late)\nArrived Castleknock next stop Coolmine
R	53.3816	-6.37149	D935	09 Oct 2023	D935\n20:50 - Dublin Connolly to Mullingar (1 mins late)\nArrived Castleknock next stop Coolmine	Northbound
R
R	53.3853
R	53.3853	-6.44205
R	53.3853	-6.44205	P329
R	53.3853	-6.44205	P329	09 Oct 2023
R	53.3853	-6.44205	P329	09 Oct 2023	P329\n21:05 - M3 Parkway to Clonsilla (0 mins late)\nArrived Hansfield next stop Clonsilla
R	53.3853	-6.44205	P329	09 Oct 2023	P329\n21:05 - M3 Parkway to Clonsilla (0 mins late)\nArrived Hansfield next stop Clonsilla	Southbound
R
R	53.4032
R	53.4032	-6.14839
R	53.4032	-6.14839	D827
R	53.4032	-6.14839	D827	09 Oct 2023
R	53.4032	-6.14839	D827	09 Oct 2023	D827\n20:50 - Dublin Pearse to Drogheda (5 mins late)\nDeparted Clongriffin next stop Malahide
R	53.4032	-6.14839	D827	09 Oct 2023	D827\n20:50 - Dublin Pearse to Drogheda (5 mins late)\nDeparted Clongriffin next stop Malahide	Northbound
R
R	53.4855
R	53.4855	-6.15134
R	53.4855	-6.15134	A136
R	53.4855	-6.15134	A136	09 Oct 2023
R	53.4855	-6.15134	A136	09 Oct 2023	A136\n20:50 - Dublin Connolly to Belfast (5 mins late)\nArrived Donabate next stop Drogheda
R	53.4855	-6.15134	A136	09 Oct 2023	A136\n20:50 - Dublin Connolly to Belfast (5 mins late)\nArrived Donabate next stop Drogheda	Northbound
R
R	53.4933
R	53.4933	-7.15576
R	53.4933	-7.15576	A915
R	53.4933	-7.15576	A915	09 Oct 2023
R	53.4933	-7.15576	A915	09 Oct 2023	A915\n19:05 - Sligo to Dublin Connolly (7 mins late)\nDeparted Killucan next stop Enfield
R	53.4933	-7.15576	A915	09 Oct 2023	A915\n19:05 - Sligo to Dublin Connolly (7 mins late)\nDeparted Killucan next stop Enfield	Southbound
R
R	53.523
R	53.523	-7.34608
R	53.523	-7.34608	A914
R	53.523	-7.34608	A914	09 Oct 2023
R	53.523	-7.34608	A914	09 Oct 2023	A914\n19:17 - Dublin Connolly to Sligo (7 mins late)\nDeparted Mullingar next stop Edgeworthstown
R	53.523	-7.34608	A914	09 Oct 2023	A914\n19:17 - Dublin Connolly to Sligo (7 mins late)\nDeparted Mullingar next stop Edgeworthstown	Northbound
R
R	53.6635
R	53.6635	-6.23271
R	53.6635	-6.23271	D826
R	53.6635	-6.23271	D826	09 Oct 2023
R	53.6635	-6.23271	D826	09 Oct 2023	D826\n20:15 - Dublin Pearse to Drogheda (2 mins late)\nDeparted Mosney next stop Laytown
R	53.6635	-6.23271	D826	09 Oct 2023	D826\n20:15 - Dublin Pearse to Drogheda (2 mins late)\nDeparted Mosney next stop Laytown	Northbound
R
R	53.6794
R	53.6794	-6.24253
R	53.6794	-6.24253	P625
R	53.6794	-6.24253	P625	09 Oct 2023
R	53.6794	-6.24253	P625	09 Oct 2023	P625\n20:40 - Dundalk to Dublin Pearse (0 mins late)\nArrived Laytown next stop Gormanston
R	53.6794	-6.24253	P625	09 Oct 2023	P625\n20:40 - Dundalk to Dublin Pearse (0 mins late)\nArrived Laytown next stop Gormanston	Southbound
R
R	54.0007
R	54.0007	-6.41291
R	54.0007	-6.41291	A134
R	54.0007	-6.41291	A134	09 Oct 2023
R	54.0007	-6.41291	A134	09 Oct 2023	A134\n19:00 - Dublin Connolly to Belfast (4 mins late)\nDeparted Dundalk next stop Newry
R	54.0007	-6.41291	A134	09 Oct 2023	A134\n19:00 - Dublin Connolly to Belfast (4 mins late)\nDeparted Dundalk next stop Newry	Northbound
T
T	53.3433
T	53.3433	-6.24829
T	53.3433	-6.24829	P624
T	53.3433	-6.24829	P624	09 Oct 2023
T	53.3433	-6.24829	P624	09 Oct 2023	P624\n20:00 - Drogheda to Dublin Pearse(0 mins late)\nTERMINATED Dublin Pearse at 21:06
T	53.3433	-6.24829	P624	09 Oct 2023	P624\n20:00 - Drogheda to Dublin Pearse(0 mins late)\nTERMINATED Dublin Pearse at 21:06	Southbound
T
T	53.3891
T	53.3891	-6.07401
T	53.3891	-6.07401	E944
T	53.3891	-6.07401	E944	09 Oct 2023
T	53.3891	-6.07401	E944	09 Oct 2023	E944\n19:57 - Bray to Howth(2 mins late)\nTERMINATED Howth at 21:12
T	53.3891	-6.07401	E944	09 Oct 2023	E944\n19:57 - Bray to Howth(2 mins late)\nTERMINATED Howth at 21:12	Northbound
T
T	53.4509
T	53.4509	-6.15649
T	53.4509	-6.15649	E842
T	53.4509	-6.15649	E842	09 Oct 2023
T	53.4509	-6.15649	E842	09 Oct 2023	E842\n19:47 - Bray to Malahide(3 mins late)\nTERMINATED Malahide at 21:04
T	53.4509	-6.15649	E842	09 Oct 2023	E842\n19:47 - Bray to Malahide(3 mins late)\nTERMINATED Malahide at 21:04	Northbound
